role_id,device,owned_unit_count,eb_controlled_unit_count,control_scope,operation_condition,weekly_frequency_code,usual_start_code,earliest_start_code,latest_end_code,task_duration_hours_internal,task_duration_minutes,ac_mode,ac_temperature_c,device_data_status
cityrole-0191,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_4_6,21,19,24,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0192,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；轮班或事件日另核，不把空屋冷量算作舒适收益。,days_7,custom,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,custom,24,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0192,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_7,19,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0193,ac,2,2,D_selected_private_AC_zones,有人在受控房间时使用；18:00–18:30若空屋预冷，须当天确认家户许可及实际预约/远控能力，否则到家后开启；空屋冷量不算舒适收益。,days_2_3,evening,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evening,25,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0193,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_2_3,19.8333333333,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0194,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_4_6,21,19,24,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0195,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；18:00–18:30若空屋预冷，须当天确认家户许可及实际预约/远控能力，否则到家后开启；空屋冷量不算舒适收益。,days_7,evening,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evening,27,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0195,dryer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_7,21,19,24,1.5,90,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0195,electric_water_heater,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,普通加热须对准有人需要热水的时段；事件日及额外提前加热按当次许可确认。,days_7,19.8333333333,NOT_APPLICABLE,22,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0195,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_7,19,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0196,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；轮班或事件日另核，不把空屋冷量算作舒适收益。,days_2_3,custom,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,custom,24,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0196,dishwasher,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_2_3,21,19,24,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0196,home_ev,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,由m01在典型外出日返家后接入；车辆实际到家、次日离家与充电权限按当天确认。,days_2_3,19,NOT_APPLICABLE,7,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0196,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_2_3,19.8333333333,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0197,electric_water_heater,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,普通加热须对准有人需要热水的时段；事件日及额外提前加热按当次许可确认。,days_4_6,19,NOT_APPLICABLE,22,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0197,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_4_6,21,19,24,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0198,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；18:00–18:30若空屋预冷，须当天确认家户许可及实际预约/远控能力，否则到家后开启；空屋冷量不算舒适收益。,days_7,evening,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evening,26,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0198,electric_water_heater,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,普通加热须对准有人需要热水的时段；事件日及额外提前加热按当次许可确认。,days_7,19.8333333333,NOT_APPLICABLE,22,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0198,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_7,19,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0199,electric_water_heater,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,普通加热须对准有人需要热水的时段；事件日及额外提前加热按当次许可确认。,days_2_3,6,NOT_APPLICABLE,8,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0199,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_2_3,19.8333333333,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0200,electric_water_heater,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,普通加热须对准有人需要热水的时段；事件日及额外提前加热按当次许可确认。,days_4_6,19,NOT_APPLICABLE,22,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0200,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_4_6,21,19,24,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0201,ac,2,2,D_selected_private_AC_zones,有人在受控房间时使用；18:00–18:30若空屋预冷，须当天确认家户许可及实际预约/远控能力，否则到家后开启；空屋冷量不算舒适收益。,days_7,evening,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evening,25,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0201,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_7,19,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0202,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；18:00–18:30若空屋预冷，须当天确认家户许可及实际预约/远控能力，否则到家后开启；空屋冷量不算舒适收益。,days_2_3,evening,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evening,26,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0202,dryer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_2_3,19,19,23,1.5,90,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0202,electric_water_heater,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,普通加热须对准有人需要热水的时段；事件日及额外提前加热按当次许可确认。,days_2_3,6,NOT_APPLICABLE,8,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0202,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_2_3,19.8333333333,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0203,dryer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_4_6,19.8333333333,19,23,1.5,90,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0203,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_4_6,21,19,24,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0204,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；轮班或事件日另核，不把空屋冷量算作舒适收益。,days_7,custom,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,custom,24,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0204,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_7,19,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0205,ac,2,2,D_selected_private_AC_zones,有人在受控房间时使用；18:00–18:30若空屋预冷，须当天确认家户许可及实际预约/远控能力，否则到家后开启；空屋冷量不算舒适收益。,days_2_3,evening,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evening,25,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0205,dishwasher,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_2_3,21,19,24,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0205,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_2_3,19.8333333333,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0206,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；18:00–18:30若空屋预冷，须当天确认家户许可及实际预约/远控能力，否则到家后开启；空屋冷量不算舒适收益。,days_4_6,evening,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evening,26,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0206,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_4_6,21,19,24,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0207,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；18:00–18:30若空屋预冷，须当天确认家户许可及实际预约/远控能力，否则到家后开启；空屋冷量不算舒适收益。,days_7,evening,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evening,27,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0207,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_7,19,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0208,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；轮班或事件日另核，不把空屋冷量算作舒适收益。,days_2_3,custom,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,custom,24,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0208,home_ev,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,由m02在典型外出日返家后接入；车辆实际到家、次日离家与充电权限按当天确认。,days_2_3,19,NOT_APPLICABLE,8.5,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0208,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_2_3,19.8333333333,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0209,ac,2,2,D_selected_private_AC_zones,有人在受控房间时使用；18:00–18:30若空屋预冷，须当天确认家户许可及实际预约/远控能力，否则到家后开启；空屋冷量不算舒适收益。,days_4_6,evening,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evening,25,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0209,electric_water_heater,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,普通加热须对准有人需要热水的时段；事件日及额外提前加热按当次许可确认。,days_4_6,19,NOT_APPLICABLE,22,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0209,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_4_6,21,19,24,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0210,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；18:00–18:30若空屋预冷，须当天确认家户许可及实际预约/远控能力，否则到家后开启；空屋冷量不算舒适收益。,days_7,evening,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evening,26,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0210,dryer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_7,21,19,24,1.5,90,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0210,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_7,19,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0211,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_2_3,19.8333333333,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0212,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；轮班或事件日另核，不把空屋冷量算作舒适收益。,days_4_6,custom,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,custom,24,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0212,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_4_6,21,19,24,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0213,ac,2,2,D_selected_private_AC_zones,有人在受控房间时使用；轮班或事件日另核，不把空屋冷量算作舒适收益。,days_7,afternoon,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,afternoon,25,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0213,dryer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_7,21,19,24,1.5,90,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0213,electric_water_heater,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,普通加热须对准有人需要热水的时段；事件日及额外提前加热按当次许可确认。,days_7,19.8333333333,NOT_APPLICABLE,22,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0213,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_7,19,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0214,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；18:00–18:30若空屋预冷，须当天确认家户许可及实际预约/远控能力，否则到家后开启；空屋冷量不算舒适收益。,days_2_3,evening,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evening,26,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0214,electric_water_heater,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,普通加热须对准有人需要热水的时段；事件日及额外提前加热按当次许可确认。,days_2_3,6,NOT_APPLICABLE,8,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0214,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_2_3,19.8333333333,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0215,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；18:00–18:30若空屋预冷，须当天确认家户许可及实际预约/远控能力，否则到家后开启；空屋冷量不算舒适收益。,days_4_6,evening,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evening,27,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0215,electric_water_heater,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,普通加热须对准有人需要热水的时段；事件日及额外提前加热按当次许可确认。,days_4_6,19,NOT_APPLICABLE,22,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0215,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_4_6,21,19,24,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0216,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；18:00–18:30若空屋预冷，须当天确认家户许可及实际预约/远控能力，否则到家后开启；空屋冷量不算舒适收益。,days_7,evening,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evening,24,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0216,washer,1,UNKNOWN,D_injected_EB_private_equipment_synthetic_access,默认时刻须有成员在家并完成装载；轮班或事件日另核，不默认预约或远程启动。,days_7,19,19,23,1.0,60,NOT_APPLICABLE,NOT_APPLICABLE,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0217,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；轮班或事件日另核，不把空屋冷量算作舒适收益。,days_2_3,afternoon,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,afternoon,25,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
cityrole-0218,ac,1,1,D_selected_private_AC_zones,有人在受控房间时使用；18:00–18:30若空屋预冷，须当天确认家户许可及实际预约/远控能力，否则到家后开启；空屋冷量不算舒适收益。,days_4_6,evening,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,evening,26,V2_SYNTHETIC_FIXED_SELECTED_FOR_EB
