role_id,source_version,city,province,family_size,generation_category,older_member_present,weekday_day_presence,evening_presence,routine_regularity,monthly_income_scenario_yuan,monthly_bill_scenario_yuan,bill_pressure_description,budget_explanation,tradeoff_condition,cost_importance_1_5,comfort_importance_1_5,grid_importance_1_5,control_condition,housing_form,h7_room_category,h7_room_minimum,h6_design_building_area_m2,h6_area_basis,whole_dwelling_building_area_m2,whole_dwelling_area_status,household_accounted_net_area_m2,whole_dwelling_modeled_net_area_m2,selected_controlled_zone_area_m2,common_allocated_area_m2,other_resident_count,building_type,virtual_building_id,housing_mode,source_catalog_key,weather_station_key,weather_station_distance_km,private_control_scope,home_charging_access,home_ev_driver_member_id,role_card_short,actor_card_full,event_presence_status,participant_feedback_status,simulation_result_status,population_weight_status,owned_ac_unit_count,eb_controllable_ac_unit_count,eb_selected_ac_zone_count,synthetic_owned_device_types,eb_intervention_device_types,owned_background_excluded_device_types
cityrole-0192,v2_control1_D_inputs,眉山市,四川,1,1,0,mostly_occupied,mostly_home,regular,6500,120,电费有压力，需调整其他开支,本月收入已有其他固定支出安排，可灵活调整的预算较紧。,both_high,5,5,1,low_auto_accept,independent_dwelling,two_rooms,2,75.0,synthetic_H6_like_whole_dwelling_building_area,75.0,EXPERIMENTAL_DESIGN_NOT_OBSERVED,56.390977,56.390977,56.390977,0,NOT_APPLICABLE,apartment,cn-home-0192,self_contained_openplan,Low-rise apartment_Leshan_2001,CHN_Sichuan.Leshan.563860_CSWD,53.926,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0192｜四川眉山市｜本户1人；独立住房设计建筑面积75.0㎡。原合成持有设备：ac,washer；本次EB纳入：ac,washer；空调持有1台，本次可控1台。","【v2隔离合成角色；无真人回答】
cityrole-0192｜四川眉山市｜本户1人。独立住房设计建筑面积75.0㎡。
原合成持有设备：ac,washer；本次EB纳入：ac,washer；空调持有1台，本次可控1台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,1,1,1,"ac,washer","ac,washer",none
cityrole-0193,v2_control1_D_inputs,上海市,上海,4,3,0,sometimes_occupied,varies,irregular,18000,520,电费有压力，需调整其他开支,必要生活开支较多，本月电费变化容易挤占其他项目。,middle,3,3,4,confirm_required,independent_dwelling,two_rooms,2,58.0,synthetic_H6_like_whole_dwelling_building_area,58.0,EXPERIMENTAL_DESIGN_NOT_OBSERVED,43.609023,43.609023,43.609023,0,NOT_APPLICABLE,apartment,cn-home-0193,self_contained_openplan,Low-rise apartment_Shanghai_2001,CHN_Shanghai.Shanghai.583620_CSWD,20.633,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0193｜上海上海市｜本户4人；独立住房设计建筑面积58.0㎡。原合成持有设备：ac,washer；本次EB纳入：ac,washer；空调持有2台，本次可控2台。","【v2隔离合成角色；无真人回答】
cityrole-0193｜上海上海市｜本户4人。独立住房设计建筑面积58.0㎡。
原合成持有设备：ac,washer；本次EB纳入：ac,washer；空调持有2台，本次可控2台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,2,2,2,"ac,washer","ac,washer",none
cityrole-0194,v2_control1_D_inputs,鸡西市,黑龙江,1,1,1,mostly_occupied,mostly_home,regular,4500,120,电费可承担，但会留意变化,本月电费可承担，但家庭会留意它的变化。,middle,3,3,3,confirm_required,independent_dwelling,two_rooms,2,64.5,synthetic_H6_like_whole_dwelling_building_area,64.5,EXPERIMENTAL_DESIGN_NOT_OBSERVED,48.496241,48.496241,48.496241,0,NOT_APPLICABLE,apartment,cn-home-0194,self_contained_openplan,Low-rise apartment_Jixi_2010,CHN_Heilongjiang.Jixi.509780_CSWD,3.301,D_selected_EB_devices_and_private_AC_zones,0,,【v2隔离合成角色；无真人回答】cityrole-0194｜黑龙江鸡西市｜本户1人；独立住房设计建筑面积64.5㎡。原合成持有设备：washer；本次EB纳入：washer；空调持有0台，本次可控0台。,"【v2隔离合成角色；无真人回答】
cityrole-0194｜黑龙江鸡西市｜本户1人。独立住房设计建筑面积64.5㎡。
原合成持有设备：washer；本次EB纳入：washer；空调持有0台，本次可控0台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,0,0,0,washer,washer,none
cityrole-0195,v2_control1_D_inputs,沈阳市,辽宁,4,2,1,mostly_occupied,partly_home,partly_regular,38000,240,电费有余量，通常不需改变开支,本月电费占可安排预算较小。,both_low,1,1,4,confirm_required,independent_dwelling,two_rooms,2,98.0,synthetic_H6_like_whole_dwelling_building_area,98.0,EXPERIMENTAL_DESIGN_NOT_OBSERVED,73.684211,73.684211,73.684211,0,NOT_APPLICABLE,apartment,cn-home-0195,self_contained_openplan,High-rise apartment(slab type)_Shenyang_2010,CHN_Liaoning.Shenyang.543420_CSWD,8.989,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0195｜辽宁沈阳市｜本户4人；独立住房设计建筑面积98.0㎡。原合成持有设备：ac,dryer,electric_water_heater,washer；本次EB纳入：ac,dryer,electric_water_heater,washer；空调持有1台，本次可控1台。","【v2隔离合成角色；无真人回答】
cityrole-0195｜辽宁沈阳市｜本户4人。独立住房设计建筑面积98.0㎡。
原合成持有设备：ac,dryer,electric_water_heater,washer；本次EB纳入：ac,dryer,electric_water_heater,washer；空调持有1台，本次可控1台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,1,1,1,"ac,dryer,electric_water_heater,washer","ac,dryer,electric_water_heater,washer",none
cityrole-0196,v2_control1_D_inputs,宁波市,浙江,4,2,0,mostly_occupied,partly_home,irregular,26000,720,电费有压力，需调整其他开支,本月收入已有其他固定支出安排，可灵活调整的预算较紧。,saving_priority,4,2,2,high_trust_auto,independent_dwelling,two_rooms,2,138.0,synthetic_H6_like_whole_dwelling_building_area,138.0,EXPERIMENTAL_DESIGN_NOT_OBSERVED,103.759398,103.759398,103.759398,0,NOT_APPLICABLE,apartment,cn-home-0196,self_contained_openplan,Low-rise apartment_Dinghai_2010,CHN_Zhejiang.Dinghai.584770_CSWD,53.364,D_selected_EB_devices_and_private_AC_zones,1,m01,"【v2隔离合成角色；无真人回答】cityrole-0196｜浙江宁波市｜本户4人；独立住房设计建筑面积138.0㎡。原合成持有设备：ac,dishwasher,home_ev,washer；本次EB纳入：ac,dishwasher,home_ev,washer；空调持有1台，本次可控1台。","【v2隔离合成角色；无真人回答】
cityrole-0196｜浙江宁波市｜本户4人。独立住房设计建筑面积138.0㎡。
原合成持有设备：ac,dishwasher,home_ev,washer；本次EB纳入：ac,dishwasher,home_ev,washer；空调持有1台，本次可控1台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,1,1,1,"ac,dishwasher,home_ev,washer","ac,dishwasher,home_ev,washer",none
cityrole-0197,v2_control1_D_inputs,来宾市,广西,2,1,0,mostly_occupied,partly_home,partly_regular,6400,220,电费有余量，通常不需改变开支,本月电费已列入预算，按当前金额可以承担。,both_low,2,2,4,confirm_required,independent_dwelling,one_room,1,29.0,synthetic_H6_like_whole_dwelling_building_area,29.0,EXPERIMENTAL_DESIGN_NOT_OBSERVED,21.804511,21.804511,21.804511,0,NOT_APPLICABLE,apartment,cn-home-0197,self_contained_openplan,Low-rise apartment_Guiping_2003,CHN_Guangxi.Zhuang.Guiping.592540_CSWD,94.272,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0197｜广西来宾市｜本户2人；独立住房设计建筑面积29.0㎡。原合成持有设备：dryer,electric_water_heater,washer；本次EB纳入：electric_water_heater,washer；空调持有0台，本次可控0台。","【v2隔离合成角色；无真人回答】
cityrole-0197｜广西来宾市｜本户2人。独立住房设计建筑面积29.0㎡。
原合成持有设备：dryer,electric_water_heater,washer；本次EB纳入：electric_water_heater,washer；空调持有0台，本次可控0台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,0,0,0,"dryer,electric_water_heater,washer","electric_water_heater,washer",dryer
cityrole-0198,v2_control1_D_inputs,咸宁市,湖北,5,3,0,mostly_occupied,partly_home,irregular,16000,720,电费有压力，需调整其他开支,必要生活开支较多，本月电费变化容易挤占其他项目。,saving_priority,4,2,2,low_auto_accept,independent_dwelling,five_or_more_rooms,5,90.0,synthetic_H6_like_whole_dwelling_building_area,90.0,EXPERIMENTAL_DESIGN_NOT_OBSERVED,67.669173,67.669173,67.669173,0,NOT_APPLICABLE,rowhouse,cn-home-0198,terraced_five_room_inferred,Terraced house_Wuhan_2010,CHN_Hubei.Wuhan.574940_CSWD,84.3,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0198｜湖北咸宁市｜本户5人；独立住房设计建筑面积90.0㎡。原合成持有设备：ac,electric_water_heater,washer；本次EB纳入：ac,electric_water_heater,washer；空调持有1台，本次可控1台。","【v2隔离合成角色；无真人回答】
cityrole-0198｜湖北咸宁市｜本户5人。独立住房设计建筑面积90.0㎡。
原合成持有设备：ac,electric_water_heater,washer；本次EB纳入：ac,electric_water_heater,washer；空调持有1台，本次可控1台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,1,1,1,"ac,electric_water_heater,washer","ac,electric_water_heater,washer",none
cityrole-0199,v2_control1_D_inputs,东阳市,浙江,3,2,0,sometimes_occupied,varies,irregular,19500,220,电费可承担，但会留意变化,本月电费可承担，但家庭会留意它的变化。,comfort_priority,2,4,5,high_trust_auto,independent_dwelling,four_rooms,4,73.5,synthetic_H6_like_whole_dwelling_building_area,73.5,EXPERIMENTAL_DESIGN_NOT_OBSERVED,55.263158,55.263158,55.263158,0,NOT_APPLICABLE,apartment,cn-home-0199,self_contained_four_room_thermally_aggregated,Low-rise apartment_Hangzhou_2010,CHN_Zhejiang.Hangzhou.584570_CSWD,106.629,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0199｜浙江东阳市｜本户3人；独立住房设计建筑面积73.5㎡。原合成持有设备：electric_water_heater,washer；本次EB纳入：electric_water_heater,washer；空调持有0台，本次可控0台。","【v2隔离合成角色；无真人回答】
cityrole-0199｜浙江东阳市｜本户3人。独立住房设计建筑面积73.5㎡。
原合成持有设备：electric_water_heater,washer；本次EB纳入：electric_water_heater,washer；空调持有0台，本次可控0台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,0,0,0,"electric_water_heater,washer","electric_water_heater,washer",none
cityrole-0200,v2_control1_D_inputs,九江市,江西,3,2,1,mostly_occupied,partly_home,partly_regular,9600,720,电费有余量，通常不需改变开支,本月电费已列入预算，按当前金额可以承担。,middle,3,3,5,confirm_required,independent_dwelling,three_rooms,3,73.5,synthetic_H6_like_whole_dwelling_building_area,73.5,EXPERIMENTAL_DESIGN_NOT_OBSERVED,55.263158,55.263158,55.263158,0,NOT_APPLICABLE,apartment,cn-home-0200,self_contained_source_three_room,Low-rise apartment_Nanchang_2001,CHN_Jiangxi.Nanchang.586060_CSWD,123.709,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0200｜江西九江市｜本户3人；独立住房设计建筑面积73.5㎡。原合成持有设备：electric_water_heater,washer；本次EB纳入：electric_water_heater,washer；空调持有0台，本次可控0台。","【v2隔离合成角色；无真人回答】
cityrole-0200｜江西九江市｜本户3人。独立住房设计建筑面积73.5㎡。
原合成持有设备：electric_water_heater,washer；本次EB纳入：electric_water_heater,washer；空调持有0台，本次可控0台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,0,0,0,"electric_water_heater,washer","electric_water_heater,washer",none
cityrole-0201,v2_control1_D_inputs,南京市,江苏,3,2,0,sometimes_occupied,partly_home,partly_regular,9600,360,电费有压力，需调整其他开支,必要生活开支较多，本月电费变化容易挤占其他项目。,both_high,5,5,1,confirm_required,independent_dwelling,two_rooms,2,31.5,synthetic_H6_like_whole_dwelling_building_area,31.5,EXPERIMENTAL_DESIGN_NOT_OBSERVED,23.684211,23.684211,23.684211,0,NOT_APPLICABLE,apartment,cn-home-0201,self_contained_openplan,High-rise apartment(slab type)_Nanjing_2010,CHN_Jiangsu.Nanjing.582380_CSWD,88.368,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0201｜江苏南京市｜本户3人；独立住房设计建筑面积31.5㎡。原合成持有设备：ac,washer；本次EB纳入：ac,washer；空调持有2台，本次可控2台。","【v2隔离合成角色；无真人回答】
cityrole-0201｜江苏南京市｜本户3人。独立住房设计建筑面积31.5㎡。
原合成持有设备：ac,washer；本次EB纳入：ac,washer；空调持有2台，本次可控2台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,2,2,2,"ac,washer","ac,washer",none
cityrole-0202,v2_control1_D_inputs,赣州市,江西,2,1,0,mostly_occupied,partly_home,partly_regular,4000,360,电费可承担，但会留意变化,本月电费可承担，但家庭会留意它的变化。,both_low,1,1,5,confirm_required,independent_dwelling,one_room,1,89.0,synthetic_H6_like_whole_dwelling_building_area,89.0,EXPERIMENTAL_DESIGN_NOT_OBSERVED,66.917293,66.917293,66.917293,0,NOT_APPLICABLE,apartment,cn-home-0202,self_contained_openplan,High-rise apartment(slab type)_Ganzhou_2010,CHN_Jiangxi.Ganzhou.579930_CSWD,5.667,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0202｜江西赣州市｜本户2人；独立住房设计建筑面积89.0㎡。原合成持有设备：ac,dryer,electric_water_heater,washer；本次EB纳入：ac,dryer,electric_water_heater,washer；空调持有1台，本次可控1台。","【v2隔离合成角色；无真人回答】
cityrole-0202｜江西赣州市｜本户2人。独立住房设计建筑面积89.0㎡。
原合成持有设备：ac,dryer,electric_water_heater,washer；本次EB纳入：ac,dryer,electric_water_heater,washer；空调持有1台，本次可控1台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,1,1,1,"ac,dryer,electric_water_heater,washer","ac,dryer,electric_water_heater,washer",none
cityrole-0203,v2_control1_D_inputs,深圳市,广东,3,2,0,mostly_occupied,partly_home,irregular,28500,520,电费有余量，通常不需改变开支,本月电费占可安排预算较小。,both_low,1,1,1,low_auto_accept,independent_dwelling,four_rooms,4,103.5,synthetic_H6_like_whole_dwelling_building_area,103.5,EXPERIMENTAL_DESIGN_NOT_OBSERVED,77.819549,77.819549,77.819549,0,NOT_APPLICABLE,apartment,cn-home-0203,self_contained_four_room_thermally_aggregated,Low-rise apartment_Guangzhou_2012,CHN_Guangdong.Zhengcheng.592940_CSWD,71.504,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0203｜广东深圳市｜本户3人；独立住房设计建筑面积103.5㎡。原合成持有设备：dryer,washer；本次EB纳入：dryer,washer；空调持有0台，本次可控0台。","【v2隔离合成角色；无真人回答】
cityrole-0203｜广东深圳市｜本户3人。独立住房设计建筑面积103.5㎡。
原合成持有设备：dryer,washer；本次EB纳入：dryer,washer；空调持有0台，本次可控0台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,0,0,0,"dryer,washer","dryer,washer",none
cityrole-0204,v2_control1_D_inputs,包头市,内蒙古,1,1,0,sometimes_occupied,partly_home,partly_regular,6500,220,电费可承担，但会留意变化,本月电费可承担，但家庭会留意它的变化。,middle,3,3,1,low_auto_accept,independent_dwelling,three_rooms,3,75.0,synthetic_H6_like_whole_dwelling_building_area,75.0,EXPERIMENTAL_DESIGN_NOT_OBSERVED,56.390977,56.390977,56.390977,0,NOT_APPLICABLE,apartment,cn-home-0204,self_contained_source_three_room,High-rise apartment(slab type)_Dongsheng_2010,CHN_Nei.Mongol.Dongsheng.535430_CSWD,93.05,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0204｜内蒙古包头市｜本户1人；独立住房设计建筑面积75.0㎡。原合成持有设备：ac,washer；本次EB纳入：ac,washer；空调持有1台，本次可控1台。","【v2隔离合成角色；无真人回答】
cityrole-0204｜内蒙古包头市｜本户1人。独立住房设计建筑面积75.0㎡。
原合成持有设备：ac,washer；本次EB纳入：ac,washer；空调持有1台，本次可控1台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,1,1,1,"ac,washer","ac,washer",none
cityrole-0205,v2_control1_D_inputs,金华市,浙江,3,2,0,sometimes_occupied,partly_home,partly_regular,28500,120,电费不构成当前预算约束,本月电费占可安排预算较小。,comfort_priority,1,5,2,confirm_required,independent_dwelling,three_rooms,3,43.5,synthetic_H6_like_whole_dwelling_building_area,43.5,EXPERIMENTAL_DESIGN_NOT_OBSERVED,32.706767,32.706767,32.706767,0,NOT_APPLICABLE,apartment,cn-home-0205,self_contained_source_three_room,High-rise apartment(slab type)_Hangzhou_2010,CHN_Zhejiang.Quxian.586330_CSWD,72.957,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0205｜浙江金华市｜本户3人；独立住房设计建筑面积43.5㎡。原合成持有设备：ac,dishwasher,washer；本次EB纳入：ac,dishwasher,washer；空调持有2台，本次可控2台。","【v2隔离合成角色；无真人回答】
cityrole-0205｜浙江金华市｜本户3人。独立住房设计建筑面积43.5㎡。
原合成持有设备：ac,dishwasher,washer；本次EB纳入：ac,dishwasher,washer；空调持有2台，本次可控2台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,2,2,2,"ac,dishwasher,washer","ac,dishwasher,washer",none
